dataset,feature_mode,method,detection_type,k,event_id,node,event,event_start,event_end,detected,first_alarm_timestamp,detection_delay_seconds
bgpclear_first,DataPlane,DenStream,temporal,2,4,leaf2,clearBGP,1498755422.0,1498755635.0,True,1498755427.0,5.0
bgpclear_first,DataPlane,DenStream,temporal,2,5,leaf6,clearBGP,1498755427.0,1498755635.0,False,,
bgpclear_first,DataPlane,DenStream,temporal,2,6,spine1,clearBGP,1498755721.0,1498755944.0,True,1498755905.0,184.0
bgpclear_first,DataPlane,DenStream,temporal,2,7,spine3,clearBGP,1498755729.0,1498755944.0,False,,
bgpclear_first,DataPlane,DenStream,temporal,2,8,spine1,clearBGP,1498756039.0,1498756234.0,True,1498756049.0,10.0
bgpclear_first,DataPlane,DenStream,temporal,2,9,spine2,clearBGP,1498756048.0,1498756234.0,True,1498756053.0,5.0
bgpclear_first,DataPlane,DenStream,temporal,2,10,spine3,clearBGP,1498756046.0,1498756234.0,True,1498756052.0,6.0
bgpclear_first,DataPlane,DenStream,temporal,3,0,leaf1,clearBGP,1498754414.0,1498754597.0,True,1498754427.0,13.0
bgpclear_first,DataPlane,DenStream,temporal,3,1,spine4,clearBGP,1498754654.0,1498754843.0,True,1498754664.0,10.0
bgpclear_first,DataPlane,DenStream,temporal,3,2,leaf8,clearBGP,1498754883.0,1498755073.0,True,1498754892.0,9.0
bgpclear_first,DataPlane,DenStream,temporal,3,3,spine2,clearBGP,1498755122.0,1498755304.0,True,1498755132.0,10.0
bgpclear_first,DataPlane,DenStream,temporal,3,4,leaf2,clearBGP,1498755422.0,1498755635.0,True,1498755431.0,9.0
bgpclear_first,DataPlane,DenStream,temporal,3,5,leaf6,clearBGP,1498755427.0,1498755635.0,True,1498755428.0,1.0
bgpclear_first,DataPlane,DenStream,temporal,3,6,spine1,clearBGP,1498755721.0,1498755944.0,True,1498755910.0,189.0
bgpclear_first,DataPlane,DenStream,temporal,3,7,spine3,clearBGP,1498755729.0,1498755944.0,False,,
bgpclear_first,DataPlane,DenStream,temporal,3,8,spine1,clearBGP,1498756039.0,1498756234.0,True,1498756054.0,15.0
bgpclear_first,DataPlane,DenStream,temporal,3,9,spine2,clearBGP,1498756048.0,1498756234.0,True,1498756057.0,9.0
bgpclear_first,DataPlane,DenStream,temporal,3,10,spine3,clearBGP,1498756046.0,1498756234.0,True,1498756056.0,10.0
bgpclear_first,DataPlane,DenStream,temporal,4,0,leaf1,clearBGP,1498754414.0,1498754597.0,True,1498754431.0,17.0
bgpclear_first,DataPlane,DenStream,temporal,4,1,spine4,clearBGP,1498754654.0,1498754843.0,True,1498754668.0,14.0
bgpclear_first,DataPlane,DenStream,temporal,4,2,leaf8,clearBGP,1498754883.0,1498755073.0,True,1498754896.0,13.0
bgpclear_first,DataPlane,DenStream,temporal,4,3,spine2,clearBGP,1498755122.0,1498755304.0,True,1498755136.0,14.0
bgpclear_first,DataPlane,DenStream,temporal,4,4,leaf2,clearBGP,1498755422.0,1498755635.0,True,1498755436.0,14.0
bgpclear_first,DataPlane,DenStream,temporal,4,5,leaf6,clearBGP,1498755427.0,1498755635.0,True,1498755432.0,5.0
bgpclear_first,DataPlane,DenStream,temporal,4,6,spine1,clearBGP,1498755721.0,1498755944.0,True,1498755722.0,1.0
bgpclear_first,DataPlane,DenStream,temporal,4,7,spine3,clearBGP,1498755729.0,1498755944.0,False,,
bgpclear_first,DataPlane,DenStream,temporal,4,8,spine1,clearBGP,1498756039.0,1498756234.0,True,1498756058.0,19.0
bgpclear_first,DataPlane,DenStream,temporal,4,9,spine2,clearBGP,1498756048.0,1498756234.0,True,1498756062.0,14.0
bgpclear_first,DataPlane,DenStream,temporal,4,10,spine3,clearBGP,1498756046.0,1498756234.0,True,1498756060.0,14.0
bgpclear_first,DataPlane,DenStream,temporal,5,0,leaf1,clearBGP,1498754414.0,1498754597.0,True,1498754436.0,22.0
bgpclear_first,DataPlane,DenStream,temporal,5,1,spine4,clearBGP,1498754654.0,1498754843.0,True,1498754672.0,18.0
bgpclear_first,DataPlane,DenStream,temporal,5,2,leaf8,clearBGP,1498754883.0,1498755073.0,True,1498754901.0,18.0
bgpclear_first,DataPlane,DenStream,temporal,5,3,spine2,clearBGP,1498755122.0,1498755304.0,True,1498755140.0,18.0
bgpclear_first,DataPlane,DenStream,temporal,5,4,leaf2,clearBGP,1498755422.0,1498755635.0,True,1498755440.0,18.0
bgpclear_first,DataPlane,DenStream,temporal,5,5,leaf6,clearBGP,1498755427.0,1498755635.0,True,1498755436.0,9.0
bgpclear_first,DataPlane,DenStream,temporal,5,6,spine1,clearBGP,1498755721.0,1498755944.0,True,1498755727.0,6.0
bgpclear_first,DataPlane,DenStream,temporal,5,7,spine3,clearBGP,1498755729.0,1498755944.0,False,,
bgpclear_first,DataPlane,DenStream,temporal,5,8,spine1,clearBGP,1498756039.0,1498756234.0,True,1498756062.0,23.0
bgpclear_first,DataPlane,DenStream,temporal,5,9,spine2,clearBGP,1498756048.0,1498756234.0,True,1498756066.0,18.0
bgpclear_first,DataPlane,DenStream,temporal,5,10,spine3,clearBGP,1498756046.0,1498756234.0,True,1498756064.0,18.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,1,0,spine3,clearBGP,1519069509.0,1519069809.0,True,1519069518.0,9.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,1,1,leaf2,clearBGP,1519070117.0,1519070417.0,True,1519070137.0,20.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,1,2,leaf8,clearBGP,1519070724.0,1519071024.0,True,1519070727.0,3.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,1,3,leaf6,clearBGP,1519071331.0,1519071631.0,True,1519071354.0,23.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,1,4,leaf5,clearBGP,1519071939.0,1519072239.0,True,1519071947.0,8.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,1,5,spine4,clearBGP,1519072546.0,1519072846.0,True,1519072549.0,3.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,1,6,leaf4,clearBGP,1519073153.0,1519073453.0,False,,
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,1,7,leaf7,clearBGP,1519073761.0,1519074061.0,True,1519073763.0,2.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,1,8,leaf1,clearBGP,1519074368.0,1519074668.0,True,1519074378.0,10.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,1,9,spine2,clearBGP,1519074975.0,1519075275.0,True,1519074975.0,0.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,1,10,spine1,clearBGP,1519075583.0,1519075883.0,True,1519075592.0,9.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,1,11,leaf3,clearBGP,1519076191.0,1519076491.0,True,1519076207.0,16.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,2,0,spine3,clearBGP,1519069509.0,1519069809.0,True,1519069523.0,14.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,2,1,leaf2,clearBGP,1519070117.0,1519070417.0,True,1519070121.0,4.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,2,2,leaf8,clearBGP,1519070724.0,1519071024.0,True,1519070743.0,19.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,2,3,leaf6,clearBGP,1519071331.0,1519071631.0,True,1519071332.0,1.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,2,4,leaf5,clearBGP,1519071939.0,1519072239.0,True,1519071947.0,8.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,2,5,spine4,clearBGP,1519072546.0,1519072846.0,True,1519072549.0,3.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,2,6,leaf4,clearBGP,1519073153.0,1519073453.0,False,,
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,2,7,leaf7,clearBGP,1519073761.0,1519074061.0,True,1519073763.0,2.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,2,8,leaf1,clearBGP,1519074368.0,1519074668.0,True,1519074378.0,10.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,2,9,spine2,clearBGP,1519074975.0,1519075275.0,True,1519074980.0,5.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,2,10,spine1,clearBGP,1519075583.0,1519075883.0,True,1519075602.0,19.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,2,11,leaf3,clearBGP,1519076191.0,1519076491.0,True,1519076213.0,22.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,3,0,spine3,clearBGP,1519069509.0,1519069809.0,True,1519069523.0,14.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,3,1,leaf2,clearBGP,1519070117.0,1519070417.0,True,1519070160.0,43.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,3,2,leaf8,clearBGP,1519070724.0,1519071024.0,True,1519070770.0,46.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,3,3,leaf6,clearBGP,1519071331.0,1519071631.0,True,1519071348.0,17.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,3,4,leaf5,clearBGP,1519071939.0,1519072239.0,True,1519071947.0,8.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,3,5,spine4,clearBGP,1519072546.0,1519072846.0,True,1519072554.0,8.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,3,6,leaf4,clearBGP,1519073153.0,1519073453.0,False,,
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,3,7,leaf7,clearBGP,1519073761.0,1519074061.0,True,1519073784.0,23.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,3,8,leaf1,clearBGP,1519074368.0,1519074668.0,True,1519074373.0,5.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,3,9,spine2,clearBGP,1519074975.0,1519075275.0,True,1519075012.0,37.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,3,10,spine1,clearBGP,1519075583.0,1519075883.0,True,1519075597.0,14.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,3,11,leaf3,clearBGP,1519076191.0,1519076491.0,True,1519076202.0,11.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,4,0,spine3,clearBGP,1519069509.0,1519069809.0,True,1519069523.0,14.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,4,1,leaf2,clearBGP,1519070117.0,1519070417.0,True,1519070160.0,43.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,4,2,leaf8,clearBGP,1519070724.0,1519071024.0,False,,
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,4,3,leaf6,clearBGP,1519071331.0,1519071631.0,False,,
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,4,4,leaf5,clearBGP,1519071939.0,1519072239.0,True,1519071957.0,18.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,4,5,spine4,clearBGP,1519072546.0,1519072846.0,True,1519072592.0,46.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,4,6,leaf4,clearBGP,1519073153.0,1519073453.0,False,,
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,4,7,leaf7,clearBGP,1519073761.0,1519074061.0,False,,
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,4,8,leaf1,clearBGP,1519074368.0,1519074668.0,True,1519074384.0,16.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,4,9,spine2,clearBGP,1519074975.0,1519075275.0,True,1519075034.0,59.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,4,10,spine1,clearBGP,1519075583.0,1519075883.0,True,1519075597.0,14.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,4,11,leaf3,clearBGP,1519076191.0,1519076491.0,True,1519076202.0,11.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,5,0,spine3,clearBGP,1519069509.0,1519069809.0,True,1519069523.0,14.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,5,1,leaf2,clearBGP,1519070117.0,1519070417.0,False,,
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,5,2,leaf8,clearBGP,1519070724.0,1519071024.0,False,,
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,5,3,leaf6,clearBGP,1519071331.0,1519071631.0,False,,
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,5,4,leaf5,clearBGP,1519071939.0,1519072239.0,True,1519071963.0,24.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,5,5,spine4,clearBGP,1519072546.0,1519072846.0,True,1519072626.0,80.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,5,6,leaf4,clearBGP,1519073153.0,1519073453.0,False,,
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,5,7,leaf7,clearBGP,1519073761.0,1519074061.0,False,,
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,5,8,leaf1,clearBGP,1519074368.0,1519074668.0,True,1519074384.0,16.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,5,9,spine2,clearBGP,1519074975.0,1519075275.0,False,,
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,5,10,spine1,clearBGP,1519075583.0,1519075883.0,False,,
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,spatial,5,11,leaf3,clearBGP,1519076191.0,1519076491.0,False,,
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,1,0,spine3,clearBGP,1519069509.0,1519069809.0,True,1519069518.0,9.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,1,1,leaf2,clearBGP,1519070117.0,1519070417.0,True,1519070121.0,4.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,1,2,leaf8,clearBGP,1519070724.0,1519071024.0,False,,
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,1,3,leaf6,clearBGP,1519071331.0,1519071631.0,True,1519071332.0,1.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,1,4,leaf5,clearBGP,1519071939.0,1519072239.0,True,1519071947.0,8.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,1,5,spine4,clearBGP,1519072546.0,1519072846.0,False,,
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,1,6,leaf4,clearBGP,1519073153.0,1519073453.0,False,,
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,1,7,leaf7,clearBGP,1519073761.0,1519074061.0,False,,
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,1,8,leaf1,clearBGP,1519074368.0,1519074668.0,True,1519074373.0,5.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,1,9,spine2,clearBGP,1519074975.0,1519075275.0,False,,
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,1,10,spine1,clearBGP,1519075583.0,1519075883.0,True,1519075592.0,9.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,1,11,leaf3,clearBGP,1519076191.0,1519076491.0,True,1519076202.0,11.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,2,0,spine3,clearBGP,1519069509.0,1519069809.0,True,1519069523.0,14.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,2,1,leaf2,clearBGP,1519070117.0,1519070417.0,True,1519070127.0,10.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,2,2,leaf8,clearBGP,1519070724.0,1519071024.0,False,,
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,2,3,leaf6,clearBGP,1519071331.0,1519071631.0,True,1519071338.0,7.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,2,4,leaf5,clearBGP,1519071939.0,1519072239.0,True,1519071952.0,13.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,2,5,spine4,clearBGP,1519072546.0,1519072846.0,False,,
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,2,6,leaf4,clearBGP,1519073153.0,1519073453.0,False,,
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,2,7,leaf7,clearBGP,1519073761.0,1519074061.0,False,,
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,2,8,leaf1,clearBGP,1519074368.0,1519074668.0,True,1519074378.0,10.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,2,9,spine2,clearBGP,1519074975.0,1519075275.0,False,,
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,2,10,spine1,clearBGP,1519075583.0,1519075883.0,True,1519075597.0,14.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,2,11,leaf3,clearBGP,1519076191.0,1519076491.0,True,1519076207.0,16.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,3,0,spine3,clearBGP,1519069509.0,1519069809.0,True,1519069528.0,19.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,3,1,leaf2,clearBGP,1519070117.0,1519070417.0,True,1519070132.0,15.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,3,2,leaf8,clearBGP,1519070724.0,1519071024.0,False,,
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,3,3,leaf6,clearBGP,1519071331.0,1519071631.0,True,1519071343.0,12.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,3,4,leaf5,clearBGP,1519071939.0,1519072239.0,True,1519071957.0,18.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,3,5,spine4,clearBGP,1519072546.0,1519072846.0,True,1519072549.0,3.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,3,6,leaf4,clearBGP,1519073153.0,1519073453.0,False,,
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,3,7,leaf7,clearBGP,1519073761.0,1519074061.0,False,,
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,3,8,leaf1,clearBGP,1519074368.0,1519074668.0,True,1519074384.0,16.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,3,9,spine2,clearBGP,1519074975.0,1519075275.0,False,,
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,3,10,spine1,clearBGP,1519075583.0,1519075883.0,True,1519075602.0,19.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,3,11,leaf3,clearBGP,1519076191.0,1519076491.0,True,1519076213.0,22.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,4,0,spine3,clearBGP,1519069509.0,1519069809.0,True,1519069534.0,25.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,4,1,leaf2,clearBGP,1519070117.0,1519070417.0,True,1519070137.0,20.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,4,2,leaf8,clearBGP,1519070724.0,1519071024.0,False,,
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,4,3,leaf6,clearBGP,1519071331.0,1519071631.0,True,1519071348.0,17.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,4,4,leaf5,clearBGP,1519071939.0,1519072239.0,True,1519071963.0,24.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,4,5,spine4,clearBGP,1519072546.0,1519072846.0,True,1519072554.0,8.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,4,6,leaf4,clearBGP,1519073153.0,1519073453.0,False,,
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,4,7,leaf7,clearBGP,1519073761.0,1519074061.0,False,,
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,4,8,leaf1,clearBGP,1519074368.0,1519074668.0,True,1519074389.0,21.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,4,9,spine2,clearBGP,1519074975.0,1519075275.0,True,1519074975.0,0.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,4,10,spine1,clearBGP,1519075583.0,1519075883.0,True,1519075607.0,24.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,4,11,leaf3,clearBGP,1519076191.0,1519076491.0,True,1519076218.0,27.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,5,0,spine3,clearBGP,1519069509.0,1519069809.0,True,1519069539.0,30.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,5,1,leaf2,clearBGP,1519070117.0,1519070417.0,True,1519070143.0,26.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,5,2,leaf8,clearBGP,1519070724.0,1519071024.0,False,,
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,5,3,leaf6,clearBGP,1519071331.0,1519071631.0,True,1519071354.0,23.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,5,4,leaf5,clearBGP,1519071939.0,1519072239.0,True,1519071968.0,29.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,5,5,spine4,clearBGP,1519072546.0,1519072846.0,True,1519072560.0,14.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,5,6,leaf4,clearBGP,1519073153.0,1519073453.0,False,,
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,5,7,leaf7,clearBGP,1519073761.0,1519074061.0,False,,
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,5,8,leaf1,clearBGP,1519074368.0,1519074668.0,True,1519074395.0,27.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,5,9,spine2,clearBGP,1519074975.0,1519075275.0,True,1519074980.0,5.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,5,10,spine1,clearBGP,1519075583.0,1519075883.0,True,1519075613.0,30.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DBSCAN,temporal,5,11,leaf3,clearBGP,1519076191.0,1519076491.0,True,1519076224.0,33.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DenStream,spatial,1,0,spine3,clearBGP,1519069509.0,1519069809.0,True,1519069518.0,9.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DenStream,spatial,1,1,leaf2,clearBGP,1519070117.0,1519070417.0,True,1519070137.0,20.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DenStream,spatial,1,2,leaf8,clearBGP,1519070724.0,1519071024.0,True,1519070727.0,3.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DenStream,spatial,1,3,leaf6,clearBGP,1519071331.0,1519071631.0,True,1519071354.0,23.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DenStream,spatial,1,4,leaf5,clearBGP,1519071939.0,1519072239.0,True,1519071974.0,35.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DenStream,spatial,1,5,spine4,clearBGP,1519072546.0,1519072846.0,True,1519072554.0,8.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DenStream,spatial,1,6,leaf4,clearBGP,1519073153.0,1519073453.0,False,,
bgpclear_no_traffic_2hourRun,CompleteFeatures,DenStream,spatial,1,7,leaf7,clearBGP,1519073761.0,1519074061.0,True,1519073763.0,2.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DenStream,spatial,1,8,leaf1,clearBGP,1519074368.0,1519074668.0,True,1519074378.0,10.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DenStream,spatial,1,9,spine2,clearBGP,1519074975.0,1519075275.0,True,1519074975.0,0.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DenStream,spatial,1,10,spine1,clearBGP,1519075583.0,1519075883.0,True,1519075592.0,9.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DenStream,spatial,1,11,leaf3,clearBGP,1519076191.0,1519076491.0,True,1519076207.0,16.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DenStream,spatial,2,0,spine3,clearBGP,1519069509.0,1519069809.0,True,1519069523.0,14.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DenStream,spatial,2,1,leaf2,clearBGP,1519070117.0,1519070417.0,True,1519070121.0,4.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DenStream,spatial,2,2,leaf8,clearBGP,1519070724.0,1519071024.0,True,1519070743.0,19.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DenStream,spatial,2,3,leaf6,clearBGP,1519071331.0,1519071631.0,True,1519071332.0,1.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DenStream,spatial,2,4,leaf5,clearBGP,1519071939.0,1519072239.0,True,1519071941.0,2.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DenStream,spatial,2,5,spine4,clearBGP,1519072546.0,1519072846.0,True,1519072560.0,14.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DenStream,spatial,2,6,leaf4,clearBGP,1519073153.0,1519073453.0,False,,
bgpclear_no_traffic_2hourRun,CompleteFeatures,DenStream,spatial,2,7,leaf7,clearBGP,1519073761.0,1519074061.0,True,1519073763.0,2.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DenStream,spatial,2,8,leaf1,clearBGP,1519074368.0,1519074668.0,True,1519074373.0,5.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DenStream,spatial,2,9,spine2,clearBGP,1519074975.0,1519075275.0,True,1519074980.0,5.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DenStream,spatial,2,10,spine1,clearBGP,1519075583.0,1519075883.0,True,1519075602.0,19.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DenStream,spatial,2,11,leaf3,clearBGP,1519076191.0,1519076491.0,True,1519076197.0,6.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DenStream,spatial,3,0,spine3,clearBGP,1519069509.0,1519069809.0,True,1519069523.0,14.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DenStream,spatial,3,1,leaf2,clearBGP,1519070117.0,1519070417.0,True,1519070132.0,15.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DenStream,spatial,3,2,leaf8,clearBGP,1519070724.0,1519071024.0,True,1519070770.0,46.0
bgpclear_no_traffic_2hourRun,CompleteFeatures,DenStream,spatial,3,3,leaf6,clearBGP,1519071331.0,1519071631.0,True,1519071348.0,17.0
